customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age_group,tenure_group,avg_monthly_spend
0282-nvsjs,female,1,yes,yes,-0.8320644628904743,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,-1.1799761790984336,-0.8503449147282417,no,Senior,New Customer,-0.37786436487880604
9090-sgqxl,male,1,yes,no,1.4495973685829016,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,1.346297516989089,2.2131505460620318,yes,Senior,Loyal Customer,-0.4324875106357221
6595-ygxit,male,1,no,no,-0.3023929662984406,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,0.802816267896576,0.0034851864803869845,yes,Senior,Loyal Customer,-0.30959082904173674
7353-yowfp,female,0,no,no,-1.0357842692720256,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.4808021915930663,-0.9503841724397369,no,Young,New Customer,-0.35027012557256404
9835-ziitk,male,1,yes,no,1.368109446030281,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,electronic check,1.530781977690217,2.2979026581078013,yes,Senior,Loyal Customer,-0.4244747350382102
8008-esflk,female,0,yes,no,0.8384379494382472,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,electronic check,1.5191478225108668,1.5671859190354138,no,Young,Loyal Customer,-0.39968341714649364
7537-cbquz,male,1,no,no,1.24587756220135,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),1.4825833348043371,2.0948240679221284,no,Senior,Loyal Customer,-0.4209909816309538
1555-djeqw,female,0,yes,yes,1.5310852911355222,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),1.6421374629782857,2.400324328130838,yes,Middle-aged,Loyal Customer,-0.4274175027991973
5649-tjhov,male,1,yes,no,-0.22090504374582004,no,no phone service,dsl,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),-0.9406449868375103,-0.5520580695739226,yes,Senior,Loyal Customer,-0.44451606163756524
0519-xuzju,female,0,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,0.1978401985703534,-0.976149520401595,yes,Young,New Customer,3.799786973255389
3363-ewlgo,female,0,no,no,-1.1172721918246462,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4907743246039378,-0.959009387382448,no,Young,New Customer,-0.283170255006251
4750-ukwjk,female,1,yes,no,0.18653456901728277,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.5024084797832884,-0.6862672964574367,no,Senior,Loyal Customer,-0.4947960116230703
6338-avwcy,male,0,no,no,-1.1987601143772668,no,no phone service,dsl,no,no,yes,no,yes,no,month-to-month,yes,mailed check,-0.8193173685385702,-0.9496782724955765,yes,Young,New Customer,0.29131414030238195
1689-yqbyy,female,0,no,yes,-0.8320644628904743,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.3922967922823533,-0.6133831272228656,no,Young,New Customer,-0.13679701305039635
4487-zyjzk,female,0,yes,yes,0.22727853029359305,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),-1.5024084797832884,-0.6706933789393958,no,Young,Loyal Customer,-0.4956485800650247
2959-fenlu,female,0,no,no,-0.9542963467194051,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,credit card (automatic),0.6814886495976356,-0.6626196483280601,no,Young,New Customer,0.05245529839206202
0708-lgsmf,male,0,yes,no,-0.791320501614164,yes,yes,dsl,yes,no,no,no,no,yes,month-to-month,yes,electronic check,0.034962026059447156,-0.6093021431706878,no,Young,Loyal Customer,-0.21740109100765936
9253-qxkbe,male,1,yes,no,-0.13941712119319946,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,0.9856387064292257,0.16339358320599426,yes,Senior,Loyal Customer,-0.32800593540171935
7634-hlqjr,female,0,yes,yes,0.5939741817803856,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.4874502802669807,-0.5588082377899573,no,Young,Loyal Customer,-0.5011035558072338
0487-rpvum,male,0,yes,no,1.1643896396487294,yes,yes,fiber optic,yes,no,yes,yes,yes,no,month-to-month,no,bank transfer (automatic),1.1501789011086103,1.614900343386012,no,Middle-aged,Loyal Customer,-0.42753495048931084
4079-ulgfr,male,0,no,no,-0.6690886177852331,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.4891123024354593,-0.8857281494292866,no,Young,Loyal Customer,-0.4507451921757671
2516-xsjkx,female,0,yes,yes,0.3495104141225239,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,no,electronic check,0.45379161251606304,0.37198701670542045,no,Young,Loyal Customer,-0.4101715915792668
0057-qbuqh,female,0,no,yes,0.4309983366751445,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,-1.3195860412506386,-0.5352267677803457,no,Young,Loyal Customer,-0.4914939780347607
9445-szlch,female,0,yes,yes,0.1457906077409725,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),1.0820359922009861,0.5182186020129181,yes,Young,Loyal Customer,-0.36181019662807684
6599-sfqve,female,0,no,no,-1.076528230548336,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,-0.32569678450041606,-0.8571833204372965,no,Young,New Customer,0.033428136020827386
8331-zxfoe,female,0,no,no,1.0421577558197987,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,yes,credit card (automatic),0.20947435374970363,0.8893896164018084,no,Young,Loyal Customer,-0.452221437532156
4003-fushp,male,0,no,no,-0.5468567339563023,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),-0.1079718804297152,-0.5250573967097836,no,Young,Loyal Customer,-0.3290714959597143
0356-erhvt,male,0,yes,no,-0.8728084241667845,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),-0.6281848191635273,-0.7771077955215904,no,Young,New Customer,-0.2719948859382109
7325-enzfi,female,0,no,no,0.2680224915699033,no,no phone service,dsl,yes,yes,no,yes,no,no,one year,yes,bank transfer (automatic),-0.8143313020331343,-0.28805149045789735,no,Young,Loyal Customer,-0.46399625168430547
4884-zthvf,female,1,no,no,-0.9950403079957154,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,0.7413214476628662,-0.6925321584618611,no,Senior,New Customer,0.1386721278867187
3920-hihmq,female,0,no,yes,-0.26164900502213034,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,-0.5085192230330657,-0.4489746183532352,no,Young,Loyal Customer,-0.41075678774171637
3055-oymse,female,1,no,no,0.8384379494382472,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),0.2992235508475499,0.759084898584432,no,Senior,Loyal Customer,-0.44203295711427526
0613-wuxum,female,0,yes,yes,1.5310852911355222,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,-1.5157046571311175,-0.3890834199658682,no,Middle-aged,Loyal Customer,-0.5104186447757564
7568-podml,male,0,no,no,-1.2802480369298874,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,yes,mailed check,-0.648129085185271,-0.9873777413883978,yes,Young,New Customer,2.2432971371370733
4458-kvrbj,male,0,no,no,1.082901717096109,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,-1.322910085587596,-0.3409498675234245,no,Young,Loyal Customer,-0.5012788936913796
5349-iecld,male,0,no,no,-1.2395040756535771,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,1.002258928114012,-0.9287880460230769,yes,Young,New Customer,2.376317388357401
1397-xkkwr,male,0,no,no,-1.0357842692720256,no,no phone service,dsl,yes,no,yes,no,no,no,one year,no,mailed check,-0.9805335188809976,-0.8905370927988799,no,Young,New Customer,-0.21877884275706783
3945-gfwql,female,0,no,yes,-0.8320644628904743,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,-0.6730594177124505,-0.7953288378302332,yes,Young,New Customer,-0.30014180429987897
8097-omulg,male,0,yes,yes,1.082901717096109,yes,no,dsl,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),0.3972828587877894,0.9964658141816534,no,Young,Loyal Customer,-0.44763542592865246
6013-bhcaw,male,0,yes,yes,1.1643896396487294,yes,yes,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),0.5385547431084732,1.1880514709014627,no,Middle-aged,Loyal Customer,-0.4459828315705547
0401-wdbxm,male,0,yes,yes,1.6125732136881425,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,bank transfer (automatic),1.354607627831482,2.320182625095367,no,Middle-aged,Loyal Customer,-0.4375366040118074
3387-plkui,female,0,yes,yes,-0.791320501614164,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,-1.5290008344789465,-0.8965151829509892,no,Young,Loyal Customer,-0.43874867084555186
6096-egvtu,female,0,yes,yes,1.2866215234776603,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,-1.3262341299245533,-0.3034489329898982,no,Middle-aged,Loyal Customer,-0.5033990416171468
3797-vtidr,male,0,yes,no,-1.2802480369298874,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,-1.3744327728104335,-0.9970176875008397,yes,Young,New Customer,0.9069787513144726
5081-nwsup,female,0,no,no,-0.9135523854430948,yes,no,dsl,no,yes,no,yes,no,yes,one year,no,mailed check,0.003383604858353504,-0.7049074668579248,no,Young,New Customer,-0.1302734145231159
2580-atzsq,female,0,yes,yes,1.3273654847539706,yes,no,dsl,yes,yes,yes,no,no,no,one year,no,bank transfer (automatic),-0.1146199691036296,0.7018408249876669,no,Middle-aged,Loyal Customer,-0.46946917448724024
8085-msnlk,female,0,yes,no,1.2051336009250397,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,mailed check,1.6338273521358926,2.0330357634348304,no,Middle-aged,Loyal Customer,-0.41478977388150723
9691-hkovs,female,0,yes,no,0.9199258719908678,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one year,yes,electronic check,0.8427047999400633,1.1619331729675244,no,Young,Loyal Customer,-0.4269488839114828
9881-vczep,female,0,yes,no,-0.3023929662984406,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,-0.3556131835330314,-0.40161314397471704,no,Young,Loyal Customer,-0.3948461072951329
9526-bihhd,male,0,no,no,-1.2802480369298874,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,-1.1666800017506043,-0.9942602658439628,yes,Young,New Customer,1.2892208525223106
8757-tfhhj,male,0,no,no,-1.2802480369298874,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),-0.498547090022194,-0.9853923977954464,no,Young,New Customer,2.5185114500067165
4523-wxcef,female,0,yes,no,1.082901717096109,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,1.2066876548368837,1.6573646369019168,yes,Young,Loyal Customer,-0.4223944898895722
1468-defnc,male,1,yes,yes,1.2866215234776603,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),-1.3428543516093396,-0.32411856572984765,no,Senior,Loyal Customer,-0.5038768442436565
5119-kepfy,male,0,yes,no,0.1457906077409725,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),1.0039209502824906,0.5104316432538976,no,Young,Loyal Customer,-0.3658025030184698
8364-trmmk,female,0,no,no,-1.1987601143772668,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,-0.4702927131580572,-0.940611870087765,yes,Young,New Customer,0.5053697169787711
0916-knfaj,male,0,yes,no,1.1643896396487294,yes,yes,dsl,yes,no,yes,no,no,yes,two year,yes,mailed check,0.16958582170621683,0.8574035251820359,no,Middle-aged,Loyal Customer,-0.45711171635326153
8319-qbehw,male,0,no,yes,-0.26164900502213034,no,no phone service,dsl,no,yes,no,no,yes,no,one year,yes,bank transfer (automatic),-0.8259654572124846,-0.5556978661610001,no,Young,Loyal Customer,-0.4332208619973154
3063-qfszl,female,0,no,no,-1.2802480369298874,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,-0.31240060715258705,-0.9829217479908847,yes,Young,New Customer,2.861000372688939
8775-lhdjh,female,1,yes,no,-1.2802480369298874,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,0.8576629994563706,-0.9673919492193539,yes,Senior,New Customer,5.013787886691482
9625-qnlux,male,0,yes,yes,1.4495973685829016,yes,no,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),1.278154608081465,2.1137730695481873,no,Middle-aged,Loyal Customer,-0.43433126665331284
3097-nqysn,male,1,yes,no,-1.2395040756535771,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,mailed check,0.7330113368204731,-0.9383838733890085,yes,Senior,New Customer,2.128624506774722
4024-csnby,female,0,yes,no,1.6125732136881425,yes,yes,fiber optic,yes,yes,yes,yes,no,no,two year,yes,bank transfer (automatic),0.978990617755311,2.0146603055134027,no,Middle-aged,Loyal Customer,-0.44713512788658194
7110-bdtwg,female,0,yes,no,1.5718292524118322,no,no phone service,dsl,no,no,yes,yes,no,yes,two year,yes,electronic check,-0.5899583092885189,0.43249587754392793,no,Middle-aged,Loyal Customer,-0.48666518230617123
7493-gvfio,male,0,no,no,1.0014137945434884,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),-1.4708300585821945,-0.4546218179065193,no,Young,Loyal Customer,-0.5051442785792405
0690-srqid,male,0,no,no,-1.1580161531009565,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,-1.5007464576148097,-0.9775613202899159,no,Young,New Customer,-0.22675132086797417
9605-wgjvw,female,1,no,no,-1.2802480369298874,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,0.17955795471708852,-0.9763921735074003,no,Senior,New Customer,3.766149668349099
9114-dpsia,male,0,yes,yes,1.6125732136881425,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),0.5385547431084732,1.5294643907693373,no,Middle-aged,Loyal Customer,-0.45839003419992386
4700-ubqmv,male,0,yes,yes,-0.46536881140368175,yes,yes,dsl,yes,no,no,no,yes,yes,one year,yes,bank transfer (automatic),0.3690284819236528,-0.32363325951823735,no,Young,Loyal Customer,-0.3061484658902878
7711-gqbzc,female,0,yes,yes,1.5718292524118322,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),-1.3328822185984677,-0.20857156862007667,no,Middle-aged,Loyal Customer,-0.5059172633472871
3565-unocc,female,1,yes,no,-0.13941712119319946,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),1.1385447459292597,0.2953968727640068,yes,Senior,Loyal Customer,-0.31830489448830657
4627-mihjh,female,1,no,no,1.4903413298592119,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),1.5108377116684737,2.287225921452374,no,Senior,Loyal Customer,-0.4294725882824613
9795-nrexc,female,0,yes,no,1.2866215234776603,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),0.6715165165867639,1.412285000038695,no,Middle-aged,Loyal Customer,-0.4459671659106691
8573-cgocc,male,0,no,no,-0.6690886177852331,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),-1.4974224132778524,-0.8772573500993606,no,Young,Loyal Customer,-0.45170079742878666
7356-aynjp,female,0,no,no,-1.1580161531009565,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,-1.359474573294126,-0.9643477557101617,no,Young,New Customer,-0.16177016366264174
9249-fxsck,female,0,no,no,0.797693988161937,yes,yes,fiber optic,yes,yes,no,yes,yes,yes,one year,yes,credit card (automatic),1.5440781550380462,1.6029000443352837,yes,Young,Loyal Customer,-0.39634920085003633
